reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
c89b2d9f-e3cb-429b-967a-a0978ba8e7b6,ammar malik,https://play-lh.googleusercontent.com/a-/ALV-UjVIu7ohmhzOwIIVUMzfeHuiPQUERRYI-wACeDxli8bGxQ,Good app,5,0,v4.2235.0,2024-03-18 16:23:52,,,v4.2235.0
a7703336-7ad5-4ae7-8797-ef460c006ea5,Zabed Islam,https://play-lh.googleusercontent.com/a-/ALV-UjUia7UYxtllfBdYWWcp5pdJCy_VtB53jfdeKgnnqEN2gnA,good app,5,0,v4.2411.3,2024-03-18 15:52:35,,,v4.2411.3
4a9768d1-1f87-4f5f-bfd4-37148d8615da,Vloger Maahadie,https://play-lh.googleusercontent.com/a-/ALV-UjWg53fMNO2Vwq634ApfOs5J6lSFuUEl-jSDeqyahjlu5cA,valo app but onk time a software a jamala kora jar jonno onkk bashi hoyranir sikar hoita hoy,3,0,v4.2411.3,2024-03-18 15:16:13,,,v4.2411.3
95c95c12-18ad-4c37-a911-8a26eb17208f,john mark govica,https://play-lh.googleusercontent.com/a/ACg8ocIlEXZRbfNdmRRLECbKAh-_h3-LXiALdVykVmMVFVeA=mo,Ayusin niyo app niyo napaka lag na wawala ang bigla connection kahit malakas ang enternet,1,0,v4.2411.2-rollback,2024-03-18 13:46:12,,,v4.2411.2-rollback
b53d3a3f-9e5d-4d76-8055-13545d7cbe3d,Robbie Mae Cabanillas,https://play-lh.googleusercontent.com/a/ACg8ocK_IYuwkgmFvRrhfn2Edtg6bvnP1ITm3ejOPjcz5G9B=mo,goodpanda,5,0,v4.2411.3,2024-03-18 13:23:07,,,v4.2411.3
7be21b07-99b5-4921-b1ab-c99f01c4b394,Marin Vinsmoke,https://play-lh.googleusercontent.com/a/ACg8ocIaEKndxkaraiPjtJqvr1KYyAp0FmbjMeCH_YnUiMaP=mo,WALANG MAGANDANG ACTION. NA KA 20 NA BYAHE NA YUNG NI-REFFER KONG TAO PERO WALANG NAG APPEAR NA REFERRAL SA ACCOUNT KO.,1,0,,2024-03-18 07:44:40,,,
69a1841e-ce9f-48bf-a45b-7da344e802e9,Janjohn Tv,https://play-lh.googleusercontent.com/a/ACg8ocIDJmEt90LXbW3tkCn6apqFdOBlC8BNGMhCdswmTzfz=mo,garbage updates!,1,0,v4.2411.3,2024-03-18 00:20:25,,,v4.2411.3
40b78978-eecd-4095-ad9e-37bc92b24ef1,Ian 黒夜空 Talla,https://play-lh.googleusercontent.com/a-/ALV-UjVeW18HjAs97rxAHeb86f8JXR-OVOCw7puqO48K7Abktig,"Nice update! Aside from the heatmap not working, now we can't give a review on vendor's with late ordee preparation. Whenever we give a review the app freezes and had to restart the app. Nice job devs! Keep up the suck work!",1,17,v4.2411.3,2024-03-17 23:48:02,,,v4.2411.3
ed55a0ca-898d-40a8-8c65-041fe34d6b01,Md.Baccu. Mia,https://play-lh.googleusercontent.com/a/ACg8ocLdMOPCEmDpiRgrnnC-7FQAeO2IktsfMcSWB3-dYZ7L=mo,Best,5,0,v4.2411.3,2024-03-17 22:10:51,,,v4.2411.3
fdad6919-a173-462c-82ae-39a3d116b537,Sadam Dero Offcial,https://play-lh.googleusercontent.com/a-/ALV-UjUqTBd_aM2JZv3v4j9J2H7u1sZX7sAHyupZ1LSI3ImeFTY,Working good,5,0,,2024-03-17 20:18:47,,,
